Archivo;Linea;NombreAntiguo;NombreNuevo;Texto
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";25;"POBLACION_CLIENTE";"POBLACION_CLI";"'ION1_CLIENTE, :DIRECCION2_CLIENTE, :POBLACION_CLIENTE, :PROVINCI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";26;"CODIGO_PAIS_CLIENTE";"CODIGO_PAI_CLI";"'A_CLIENTE, :CPOSTAL_CLIENTE, :CODIGO_PAIS_CLIENTE, :NOMBRE_PAIS_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";26;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"'A_CLIENTE, :CPOSTAL_CLIENTE, :CODIGO_PAIS_CLIENTE, :NOMBRE_PAIS_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";27;"OBSERVACIONES_CLIENTE";"OBSERVACIONES_CLI";"'CLIENTE, :OBSERVACIONES_CLIENTE, :REFERENCIA_CLIENTE, :CONTACTO_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";27;"REFERENCIA_CLIENTE";"REFERENCIA_CLI";"'CLIENTE, :OBSERVACIONES_CLIENTE, :REFERENCIA_CLIENTE, :CONTACTO_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";28;"TELEFONO_CONTACTO_CLIENTE";"TELEFONO_CONTACTO_CLI";"'CLIENTE, :TELEFONO_CONTACTO_CLIENTE, :TELEFONO_CLIENTE, :IBAN_CL' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";28;"TELEFONO_CLIENTE";"TELEFONO_CLI";"'CLIENTE, :TELEFONO_CONTACTO_CLIENTE, :TELEFONO_CLIENTE, :IBAN_CL' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";29;"ESIVA_RECARGO_CLIENTE";"ESIVA_RECARGO_CLI";"'IENTE, :ESIVA_RECARGO_CLIENTE, :ESRETENCIONES_CLIENTE, :TOTAL_LI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";29;"ESRETENCIONES_CLIENTE";"ESRETENCIONES_CLI";"'IENTE, :ESIVA_RECARGO_CLIENTE, :ESRETENCIONES_CLIENTE, :TOTAL_LI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";30;"ESPERMITE_DEUDA_CLIENTE";"ESPERMITE_DEUDA_CLI";"'MITE_CREDITO_CLIENTE, :ESPERMITE_DEUDA_CLIENTE, :TOTAL_DEUDA_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";31;"ESINTRACOMUNITARIO_CLIENTE";"ESINTRACOMUNITARIO_CLI";"'ENTE, :ESIVA_EXENTO_CLIENTE, :ESINTRACOMUNITARIO_CLIENTE, :ESREG' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";31;"ESIVA_EXENTO_CLIENTE";"ESIVA_EXENTO_CLI";"'ENTE, :ESIVA_EXENTO_CLIENTE, :ESINTRACOMUNITARIO_CLIENTE, :ESREG' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";32;"CODIGO_FORMA_PAGO_CLIENTE";"CODIGO_FP_CLI";"'IMENESPECIALAGRICOLA_CLIENTE, :CODIGO_FORMA_PAGO_CLIENTE, :TARIF' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";33;"SERIE_CONTADOR_CLIENTE";"SERIE_CON_CLI";"'A_ARTICULO_CLIENTE, :SERIE_CONTADOR_CLIENTE, :TEXTO_LEGAL_FACTUR' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";34;"INSTANTEMODIF";"INSTANTE_MODIF";"'A_CLIENTE, :INSTANTEMODIF, :INSTANTEALTA, :USUARIOALTA, :USUARIO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";34;"INSTANTEALTA";"INSTANTE_ALTA";"'A_CLIENTE, :INSTANTEMODIF, :INSTANTEALTA, :USUARIOALTA, :USUARIO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";34;"USUARIOALTA";"USUARIO_ALTA";"'A_CLIENTE, :INSTANTEMODIF, :INSTANTEALTA, :USUARIOALTA, :USUARIO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";39;"CODIGO_CLIENTE";"CODIGO_CLI";"'  CODIGO_CLIENTE = :Old_CODIGO_CLIENTE')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";44;"ACTIVO_CLIENTE";"ESACTIVO_CLI";"'  CODIGO_CLIENTE = :CODIGO_CLIENTE, ACTIVO_CLIENTE = :ACTIVO_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";44;"CODIGO_CLIENTE";"CODIGO_CLI";"'  CODIGO_CLIENTE = :CODIGO_CLIENTE, ACTIVO_CLIENTE = :ACTIVO_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";44;"CODIGO_CLIENTE";"CODIGO_CLI";"'  CODIGO_CLIENTE = :CODIGO_CLIENTE, ACTIVO_CLIENTE = :ACTIVO_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";45;"RAZONSOCIAL_CLIENTE";"RAZON_SOCIAL_CLI";"'ENTE, ORDEN_CLIENTE = :ORDEN_CLIENTE, RAZONSOCIAL_CLIENTE = :RAZ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";45;"ORDEN_CLIENTE";"ORDEN_CLI";"'ENTE, ORDEN_CLIENTE = :ORDEN_CLIENTE, RAZONSOCIAL_CLIENTE = :RAZ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";45;"ORDEN_CLIENTE";"ORDEN_CLI";"'ENTE, ORDEN_CLIENTE = :ORDEN_CLIENTE, RAZONSOCIAL_CLIENTE = :RAZ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";46;"MOVIL_CLIENTE";"MOVIL_CLI";"'ONSOCIAL_CLIENTE, NIF_CLIENTE = :NIF_CLIENTE, MOVIL_CLIENTE = :M' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";46;"NIF_CLIENTE";"NIF_CLI";"'ONSOCIAL_CLIENTE, NIF_CLIENTE = :NIF_CLIENTE, MOVIL_CLIENTE = :M' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";46;"NIF_CLIENTE";"NIF_CLI";"'ONSOCIAL_CLIENTE, NIF_CLIENTE = :NIF_CLIENTE, MOVIL_CLIENTE = :M' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";47;"EMAIL_CLIENTE";"EMAIL_CLI";"'OVIL_CLIENTE, EMAIL_CLIENTE = :EMAIL_CLIENTE, DIRECCION1_CLIENTE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";47;"EMAIL_CLIENTE";"EMAIL_CLI";"'OVIL_CLIENTE, EMAIL_CLIENTE = :EMAIL_CLIENTE, DIRECCION1_CLIENTE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";49;"POBLACION_CLIENTE";"POBLACION_CLI";"', POBLACION_CLIENTE = :POBLACION_CLIENTE, PROVINCIA_CLIENTE = :P' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";49;"POBLACION_CLIENTE";"POBLACION_CLI";"', POBLACION_CLIENTE = :POBLACION_CLIENTE, PROVINCIA_CLIENTE = :P' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";49;"PROVINCIA_CLIENTE";"PROVINCIA_CLI";"', POBLACION_CLIENTE = :POBLACION_CLIENTE, PROVINCIA_CLIENTE = :P' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";50;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"'ROVINCIA_CLIENTE, CPOSTAL_CLIENTE = :CPOSTAL_CLIENTE, CODIGO_PAI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";50;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"'ROVINCIA_CLIENTE, CPOSTAL_CLIENTE = :CPOSTAL_CLIENTE, CODIGO_PAI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";51;"CODIGO_PAIS_CLIENTE";"CODIGO_PAI_CLI";"'S_CLIENTE = :CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE = :NOMBRE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";51;"NOMBRE_PAIS_CLIENTE";"NOMBRE_PAI_CLI";"'S_CLIENTE = :CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE = :NOMBRE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";52;"OBSERVACIONES_CLIENTE";"OBSERVACIONES_CLI";"'PAIS_CLIENTE, OBSERVACIONES_CLIENTE = :OBSERVACIONES_CLIENTE, RE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";52;"OBSERVACIONES_CLIENTE";"OBSERVACIONES_CLI";"'PAIS_CLIENTE, OBSERVACIONES_CLIENTE = :OBSERVACIONES_CLIENTE, RE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";53;"REFERENCIA_CLIENTE";"REFERENCIA_CLI";"'FERENCIA_CLIENTE = :REFERENCIA_CLIENTE, CONTACTO_CLIENTE = :CONT' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";53;"CONTACTO_CLIENTE";"CONTACTO_CLI";"'FERENCIA_CLIENTE = :REFERENCIA_CLIENTE, CONTACTO_CLIENTE = :CONT' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";54;"TELEFONO_CONTACTO_CLIENTE";"TELEFONO_CONTACTO_CLI";"'ACTO_CLIENTE, TELEFONO_CONTACTO_CLIENTE = :TELEFONO_CONTACTO_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";55;"TELEFONO_CLIENTE";"TELEFONO_CLI";"'ENTE, TELEFONO_CLIENTE = :TELEFONO_CLIENTE, IBAN_CLIENTE = :IBAN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";55;"TELEFONO_CLIENTE";"TELEFONO_CLI";"'ENTE, TELEFONO_CLIENTE = :TELEFONO_CLIENTE, IBAN_CLIENTE = :IBAN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";55;"IBAN_CLIENTE";"IBAN_CLI";"'ENTE, TELEFONO_CLIENTE = :TELEFONO_CLIENTE, IBAN_CLIENTE = :IBAN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";56;"ESIVA_RECARGO_CLIENTE";"ESIVA_RECARGO_CLI";"'_CLIENTE, ESIVA_RECARGO_CLIENTE = :ESIVA_RECARGO_CLIENTE, ESRETE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";56;"ESIVA_RECARGO_CLIENTE";"ESIVA_RECARGO_CLI";"'_CLIENTE, ESIVA_RECARGO_CLIENTE = :ESIVA_RECARGO_CLIENTE, ESRETE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";57;"ESRETENCIONES_CLIENTE";"ESRETENCIONES_CLI";"'NCIONES_CLIENTE = :ESRETENCIONES_CLIENTE, TOTAL_LIMITE_CREDITO_C' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";58;"TOTAL_LIMITE_CREDITO_CLIENTE";"TOTAL_LIMITE_CREDITO_CLI";"'LIENTE = :TOTAL_LIMITE_CREDITO_CLIENTE, ESPERMITE_DEUDA_CLIENTE ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";58;"ESPERMITE_DEUDA_CLIENTE";"ESPERMITE_DEUDA_CLI";"'LIENTE = :TOTAL_LIMITE_CREDITO_CLIENTE, ESPERMITE_DEUDA_CLIENTE ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";59;"ESPERMITE_DEUDA_CLIENTE";"ESPERMITE_DEUDA_CLI";"'= :ESPERMITE_DEUDA_CLIENTE, TOTAL_DEUDA_CLIENTE = :TOTAL_DEUDA_C' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";59;"TOTAL_DEUDA_CLIENTE";"TOTAL_DEUDA_CLI";"'= :ESPERMITE_DEUDA_CLIENTE, TOTAL_DEUDA_CLIENTE = :TOTAL_DEUDA_C' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";60;"ESIVA_EXENTO_CLIENTE";"ESIVA_EXENTO_CLI";"'LIENTE, ESIVA_EXENTO_CLIENTE = :ESIVA_EXENTO_CLIENTE, ESINTRACOM' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";60;"ESIVA_EXENTO_CLIENTE";"ESIVA_EXENTO_CLI";"'LIENTE, ESIVA_EXENTO_CLIENTE = :ESIVA_EXENTO_CLIENTE, ESINTRACOM' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";61;"ESINTRACOMUNITARIO_CLIENTE";"ESINTRACOMUNITARIO_CLI";"'UNITARIO_CLIENTE = :ESINTRACOMUNITARIO_CLIENTE, ESREGIMENESPECIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";62;"ESREGIMENESPECIALAGRICOLA_CLIENTE";"ESREGIMENESPECIALAGRICOLA_CLI";"'LAGRICOLA_CLIENTE = :ESREGIMENESPECIALAGRICOLA_CLIENTE, CODIGO_F' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";63;"CODIGO_FORMA_PAGO_CLIENTE";"CODIGO_FP_CLI";"'ORMA_PAGO_CLIENTE = :CODIGO_FORMA_PAGO_CLIENTE, TARIFA_ARTICULO_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";64;"TARIFA_ARTICULO_CLIENTE";"TARIFA_ARTICULO_CLI";"'CLIENTE = :TARIFA_ARTICULO_CLIENTE, SERIE_CONTADOR_CLIENTE = :SE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";64;"SERIE_CONTADOR_CLIENTE";"SERIE_CON_CLI";"'CLIENTE = :TARIFA_ARTICULO_CLIENTE, SERIE_CONTADOR_CLIENTE = :SE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";65;"TEXTO_LEGAL_FACTURA_CLIENTE";"TEXTO_LEGAL_FACTURA_CLI";"'RIE_CONTADOR_CLIENTE, TEXTO_LEGAL_FACTURA_CLIENTE = :TEXTO_LEGAL' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";66;"INSTANTEMODIF";"INSTANTE_MODIF";"'_FACTURA_CLIENTE, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA =' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";66;"INSTANTEMODIF";"INSTANTE_MODIF";"'_FACTURA_CLIENTE, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA =' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";66;"INSTANTEALTA";"INSTANTE_ALTA";"'_FACTURA_CLIENTE, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA =' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";67;"INSTANTEALTA";"INSTANTE_ALTA";"' :INSTANTEALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";67;"USUARIOMODIF";"USUARIO_MODIF";"' :INSTANTEALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";67;"USUARIOALTA";"USUARIO_ALTA";"' :INSTANTEALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";67;"USUARIOALTA";"USUARIO_ALTA";"' :INSTANTEALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";70;"CODIGO_CLIENTE";"CODIGO_CLI";"'  CODIGO_CLIENTE = :Old_CODIGO_CLIENTE')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";73;"ACTIVO_CLIENTE";"ESACTIVO_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";73;"CODIGO_CLIENTE";"CODIGO_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";73;"ORDEN_CLIENTE";"ORDEN_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";74;"EMAIL_CLIENTE";"EMAIL_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";74;"MOVIL_CLIENTE";"MOVIL_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";74;"NIF_CLIENTE";"NIF_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";75;"POBLACION_CLIENTE";"POBLACION_CLI";"'_CLIENTE, DIRECCION2_CLIENTE, POBLACION_CLIENTE, PROVINCIA_CLIEN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";76;"CODIGO_PAIS_CLIENTE";"CODIGO_PAI_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";76;"NOMBRE_PAIS_CLIENTE";"NOMBRE_PAI_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";76;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";77;"REFERENCIA_CLIENTE";"REFERENCIA_CLI";"'BSERVACIONES_CLIENTE, REFERENCIA_CLIENTE, CONTACTO_CLIENTE, TELE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";77;"CONTACTO_CLIENTE";"CONTACTO_CLI";"'BSERVACIONES_CLIENTE, REFERENCIA_CLIENTE, CONTACTO_CLIENTE, TELE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";78;"TELEFONO_CLIENTE";"TELEFONO_CLI";"'FONO_CONTACTO_CLIENTE, TELEFONO_CLIENTE, IBAN_CLIENTE, ESIVA_REC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";78;"IBAN_CLIENTE";"IBAN_CLI";"'FONO_CONTACTO_CLIENTE, TELEFONO_CLIENTE, IBAN_CLIENTE, ESIVA_REC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";79;"ESRETENCIONES_CLIENTE";"ESRETENCIONES_CLI";"'ARGO_CLIENTE, ESRETENCIONES_CLIENTE, TOTAL_LIMITE_CREDITO_CLIENT' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";80;"ESPERMITE_DEUDA_CLIENTE";"ESPERMITE_DEUDA_CLI";"'E, ESPERMITE_DEUDA_CLIENTE, TOTAL_DEUDA_CLIENTE, ESIVA_EXENTO_CL' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";80;"TOTAL_DEUDA_CLIENTE";"TOTAL_DEUDA_CLI";"'E, ESPERMITE_DEUDA_CLIENTE, TOTAL_DEUDA_CLIENTE, ESIVA_EXENTO_CL' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";81;"ESINTRACOMUNITARIO_CLIENTE";"ESINTRACOMUNITARIO_CLI";"'IENTE, ESINTRACOMUNITARIO_CLIENTE, ESREGIMENESPECIALAGRICOLA_CLI' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";82;"CODIGO_FORMA_PAGO_CLIENTE";"CODIGO_FP_CLI";"'ENTE, CODIGO_FORMA_PAGO_CLIENTE, TARIFA_ARTICULO_CLIENTE, SERIE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";82;"TARIFA_ARTICULO_CLIENTE";"TARIFA_ARTICULO_CLI";"'ENTE, CODIGO_FORMA_PAGO_CLIENTE, TARIFA_ARTICULO_CLIENTE, SERIE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";83;"TEXTO_LEGAL_FACTURA_CLIENTE";"TEXTO_LEGAL_FACTURA_CLI";"'CONTADOR_CLIENTE, TEXTO_LEGAL_FACTURA_CLIENTE, INSTANTEMODIF, IN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";83;"INSTANTEMODIF";"INSTANTE_MODIF";"'CONTADOR_CLIENTE, TEXTO_LEGAL_FACTURA_CLIENTE, INSTANTEMODIF, IN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";84;"USUARIOMODIF";"USUARIO_MODIF";"'STANTEALTA, USUARIOALTA, USUARIOMODIF FROM fza_clientes'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";84;"USUARIOALTA";"USUARIO_ALTA";"'STANTEALTA, USUARIOALTA, USUARIOMODIF FROM fza_clientes'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";86;"CODIGO_CLIENTE";"CODIGO_CLI";"'  CODIGO_CLIENTE = :Old_CODIGO_CLIENTE'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";90;"ACTIVO_CLIENTE";"ESACTIVO_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";90;"CODIGO_CLIENTE";"CODIGO_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";90;"ORDEN_CLIENTE";"ORDEN_CLI";"'SELECT CODIGO_CLIENTE, ACTIVO_CLIENTE, ORDEN_CLIENTE, RAZONSOCIA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";91;"EMAIL_CLIENTE";"EMAIL_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";91;"MOVIL_CLIENTE";"MOVIL_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";91;"NIF_CLIENTE";"NIF_CLI";"'L_CLIENTE, NIF_CLIENTE, MOVIL_CLIENTE, EMAIL_CLIENTE, DIRECCION1' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";92;"POBLACION_CLIENTE";"POBLACION_CLI";"'_CLIENTE, DIRECCION2_CLIENTE, POBLACION_CLIENTE, PROVINCIA_CLIEN' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";93;"CODIGO_PAIS_CLIENTE";"CODIGO_PAI_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";93;"NOMBRE_PAIS_CLIENTE";"NOMBRE_PAI_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";93;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"'TE, CPOSTAL_CLIENTE, CODIGO_PAIS_CLIENTE, NOMBRE_PAIS_CLIENTE, O' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";94;"REFERENCIA_CLIENTE";"REFERENCIA_CLI";"'BSERVACIONES_CLIENTE, REFERENCIA_CLIENTE, CONTACTO_CLIENTE, TELE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";94;"CONTACTO_CLIENTE";"CONTACTO_CLI";"'BSERVACIONES_CLIENTE, REFERENCIA_CLIENTE, CONTACTO_CLIENTE, TELE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm";95;"TELEFONO_CLIENTE";"TELEFONO_CLI";"'FONO_CONTACTO_CLIENTE, TELEFONO_CLIENTE, IBAN_CLIENTE, ESIVA_REC' +"
