# Informe de auditoría (pasada B - revisar manualmente)
# Generado: 2026-05-04 08:53:25
# Total ocurrencias: 7026
# Formato: ARCHIVO | LINEA | OLD -> NEW | CONTEXTO | MOTIVO | TEXTO

C:\DISCO_DURO\proyectos\Factuzam\src\Core\inMtoAppParam.pas | 409 | KEY_PERFILES -> KEY_USUPER | SUBKEY_PERFILES | prefijo | SubKey   := qry.FieldByName('SUBKEY_PERFILES').AsString;
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 360 | ESAPLICA_RE_ZONA_IVA -> ESAPLICA_RE_IVA_IVAGRP | ESAPLICA_RE_ZONA_IVA_FACTURA | sufijo | 'TURA = :ESAPLICA_RE_ZONA_IVA_FACTURA, ESIVAAGRICOLA_ZONA_IVA_FAC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 361 | ESIVAAGRICOLA_ZONA_IVA -> ESIVAAGRICOLA_IVA_IVAGRP | ESIVAAGRICOLA_ZONA_IVA_FACTURA | sufijo | 'TURA = :ESIVAAGRICOLA_ZONA_IVA_FACTURA, PALABRA_REPORTS_ZONA_IVA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 362 | PALABRA_REPORTS_ZONA_IVA -> PALABRA_REPORTS_IVA_IVAGRP | PALABRA_REPORTS_ZONA_IVA_FACTURA | sufijo | '_FACTURA = :PALABRA_REPORTS_ZONA_IVA_FACTURA, ESVENTA_ACTIVO_FIJ' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 382 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_ABONO_FACTURA | sufijo | 'TURA, NRO_FACTURA_ABONO_FACTURA = :NRO_FACTURA_ABONO_FACTURA, SE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 382 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_ABONO_FACTURA | sufijo | 'TURA, NRO_FACTURA_ABONO_FACTURA = :NRO_FACTURA_ABONO_FACTURA, SE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 383 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_ABONO_FACTURA | sufijo | 'RIE_FACTURA_ABONO_FACTURA = :SERIE_FACTURA_ABONO_FACTURA, TEXTO_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 384 | TEXTO_LEGAL_FACTURA_CLIENTE -> TEXTO_LEGAL_FACTURA_CLI | TEXTO_LEGAL_FACTURA_CLIENTE_FAC | sufijo | 'LEGAL_FACTURA_CLIENTE_FACTURA = :TEXTO_LEGAL_FACTURA_CLIENTE_FAC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 385 | TEXTO_LEGAL_FACTURA_EMPRESA -> TEXTO_LEGAL_FACTURA_EMP | TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA | sufijo | 'TURA, TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA = :TEXTO_LEGAL_FACTURA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 395 | NRO_FACTURA -> NUMERO_FAC | Old_NRO_FACTURA | prefijo | '  NRO_FACTURA = :Old_NRO_FACTURA AND SERIE_FACTURA = :Old_SERIE_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 400 | RAZONSOCIAL_EMPRESA -> RAZON_SOCIAL_EMP | RAZONSOCIAL_EMPRESA_FACTURA | sufijo | '_FACTURA, RAZONSOCIAL_EMPRESA_FACTURA, NIF_EMPRESA_FACTURA, MOVI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 400 | NIF_EMPRESA -> NIF_EMP | NIF_EMPRESA_FACTURA | sufijo | '_FACTURA, RAZONSOCIAL_EMPRESA_FACTURA, NIF_EMPRESA_FACTURA, MOVI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 401 | EMAIL_EMPRESA -> EMAIL_EMP | EMAIL_EMPRESA_FACTURA | sufijo | 'L_EMPRESA_FACTURA, EMAIL_EMPRESA_FACTURA, DIRECCION1_EMPRESA_FAC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 402 | POBLACION_EMPRESA -> POBLACION_EMP | POBLACION_EMPRESA_FACTURA | sufijo | 'TURA, DIRECCION2_EMPRESA_FACTURA, POBLACION_EMPRESA_FACTURA, PRO' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 403 | CODIGO_PAIS_EMPRESA -> CODIGO_PAI_EMP | CODIGO_PAIS_EMPRESA_FACTURA | sufijo | 'VINCIA_EMPRESA_FACTURA, CODIGO_PAIS_EMPRESA_FACTURA, NOMBRE_PAIS' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 404 | CPOSTAL_EMPRESA -> CODIGO_POSTAL_EMP | CPOSTAL_EMPRESA_FACTURA | sufijo | '_EMPRESA_FACTURA, CPOSTAL_EMPRESA_FACTURA, ESRETENCIONES_EMPRESA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 405 | GRUPO_ZONA_IVA_EMPRESA -> GRUPO_ZONA_IVA_EMP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | '_FACTURA, GRUPO_ZONA_IVA_EMPRESA_FACTURA, ESREGIMENESPECIALAGRIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 405 | GRUPO_ZONA_IVA -> IVA_IVAGRP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | '_FACTURA, GRUPO_ZONA_IVA_EMPRESA_FACTURA, ESREGIMENESPECIALAGRIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 406 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | 'OLA_EMPRESA_FACTURA, CODIGO_CLIENTE_FACTURA, RAZONSOCIAL_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 407 | MOVIL_CLIENTE -> MOVIL_CLI | MOVIL_CLIENTE_FACTURA | sufijo | '_FACTURA, NIF_CLIENTE_FACTURA, MOVIL_CLIENTE_FACTURA, EMAIL_CLIE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 407 | NIF_CLIENTE -> NIF_CLI | NIF_CLIENTE_FACTURA | sufijo | '_FACTURA, NIF_CLIENTE_FACTURA, MOVIL_CLIENTE_FACTURA, EMAIL_CLIE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 409 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_FACTURA | sufijo | 'URA, POBLACION_CLIENTE_FACTURA, PROVINCIA_CLIENTE_FACTURA, CPOST' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 409 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_FACTURA | sufijo | 'URA, POBLACION_CLIENTE_FACTURA, PROVINCIA_CLIENTE_FACTURA, CPOST' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 410 | CODIGO_PAIS_CLIENTE -> CODIGO_PAI_CLI | CODIGO_PAIS_CLIENTE_FACTURA | sufijo | 'AL_CLIENTE_FACTURA, CODIGO_PAIS_CLIENTE_FACTURA, NOMBRE_PAIS_CLI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 411 | ESIVA_RECARGO_CLIENTE -> ESIVA_RECARGO_CLI | ESIVA_RECARGO_CLIENTE_FACTURA | sufijo | 'ENTE_FACTURA, CODIGO_IVA_FACTURA, ESIVA_RECARGO_CLIENTE_FACTURA,' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 412 | ESIVA_EXENTO_CLIENTE -> ESIVA_EXENTO_CLI | ESIVA_EXENTO_CLIENTE_FACTURA | sufijo | ' ESIVA_EXENTO_CLIENTE_FACTURA, ESREGIMENESPECIALAGRICOLA_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 413 | ESRETENCIONES_CLIENTE -> ESRETENCIONES_CLI | ESRETENCIONES_CLIENTE_FACTURA | sufijo | '_FACTURA, ESRETENCIONES_CLIENTE_FACTURA, TARIFA_ARTICULO_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 414 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_CLIENTE_FACTURA | sufijo | '_FACTURA, ESIMP_INCL_TARIFA_CLIENTE_FACTURA, ESINTRACOMUNITARIO_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 415 | ESIRPF_IMP_INCL_ZONA_IVA -> ESIRPF_IMP_INCL_IVA_IVAGRP | ESIRPF_IMP_INCL_ZONA_IVA_FACTURA | sufijo | 'CLIENTE_FACTURA, ESIRPF_IMP_INCL_ZONA_IVA_FACTURA, ESAPLICA_RE_Z' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 416 | ESIVAAGRICOLA_ZONA_IVA -> ESIVAAGRICOLA_IVA_IVAGRP | ESIVAAGRICOLA_ZONA_IVA_FACTURA | sufijo | 'ONA_IVA_FACTURA, ESIVAAGRICOLA_ZONA_IVA_FACTURA, PALABRA_REPORTS' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 426 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_ABONO_FACTURA | sufijo | 'ION_FACTURA, TOTAL_LIQUIDO_FACTURA, NRO_FACTURA_ABONO_FACTURA, S' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 427 | TEXTO_LEGAL_FACTURA_CLIENTE -> TEXTO_LEGAL_FACTURA_CLI | TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA | sufijo | 'ERIE_FACTURA_ABONO_FACTURA, TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA,' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 428 | TEXTO_LEGAL_FACTURA_EMPRESA -> TEXTO_LEGAL_FACTURA_EMP | TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA | sufijo | ' TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA, DOCUMENTO_FACTURA, COMENTA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 434 | NRO_FACTURA -> NUMERO_FAC | Old_NRO_FACTURA | prefijo | '  NRO_FACTURA = :Old_NRO_FACTURA AND SERIE_FACTURA = :Old_SERIE_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 440 | RAZONSOCIAL_EMPRESA -> RAZON_SOCIAL_EMP | RAZONSOCIAL_EMPRESA_FACTURA | sufijo | '_FACTURA, RAZONSOCIAL_EMPRESA_FACTURA, NIF_EMPRESA_FACTURA, MOVI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 440 | NIF_EMPRESA -> NIF_EMP | NIF_EMPRESA_FACTURA | sufijo | '_FACTURA, RAZONSOCIAL_EMPRESA_FACTURA, NIF_EMPRESA_FACTURA, MOVI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 441 | EMAIL_EMPRESA -> EMAIL_EMP | EMAIL_EMPRESA_FACTURA | sufijo | 'L_EMPRESA_FACTURA, EMAIL_EMPRESA_FACTURA, DIRECCION1_EMPRESA_FAC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 442 | POBLACION_EMPRESA -> POBLACION_EMP | POBLACION_EMPRESA_FACTURA | sufijo | 'TURA, DIRECCION2_EMPRESA_FACTURA, POBLACION_EMPRESA_FACTURA, PRO' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 443 | CODIGO_PAIS_EMPRESA -> CODIGO_PAI_EMP | CODIGO_PAIS_EMPRESA_FACTURA | sufijo | 'VINCIA_EMPRESA_FACTURA, CODIGO_PAIS_EMPRESA_FACTURA, NOMBRE_PAIS' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 444 | CPOSTAL_EMPRESA -> CODIGO_POSTAL_EMP | CPOSTAL_EMPRESA_FACTURA | sufijo | '_EMPRESA_FACTURA, CPOSTAL_EMPRESA_FACTURA, ESRETENCIONES_EMPRESA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 445 | GRUPO_ZONA_IVA_EMPRESA -> GRUPO_ZONA_IVA_EMP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | '_FACTURA, GRUPO_ZONA_IVA_EMPRESA_FACTURA, ESREGIMENESPECIALAGRIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 445 | GRUPO_ZONA_IVA -> IVA_IVAGRP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | '_FACTURA, GRUPO_ZONA_IVA_EMPRESA_FACTURA, ESREGIMENESPECIALAGRIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 446 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | 'OLA_EMPRESA_FACTURA, CODIGO_CLIENTE_FACTURA, RAZONSOCIAL_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 447 | MOVIL_CLIENTE -> MOVIL_CLI | MOVIL_CLIENTE_FACTURA | sufijo | '_FACTURA, NIF_CLIENTE_FACTURA, MOVIL_CLIENTE_FACTURA, EMAIL_CLIE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 447 | NIF_CLIENTE -> NIF_CLI | NIF_CLIENTE_FACTURA | sufijo | '_FACTURA, NIF_CLIENTE_FACTURA, MOVIL_CLIENTE_FACTURA, EMAIL_CLIE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 449 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_FACTURA | sufijo | 'URA, POBLACION_CLIENTE_FACTURA, PROVINCIA_CLIENTE_FACTURA, CPOST' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 449 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_FACTURA | sufijo | 'URA, POBLACION_CLIENTE_FACTURA, PROVINCIA_CLIENTE_FACTURA, CPOST' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 450 | CODIGO_PAIS_CLIENTE -> CODIGO_PAI_CLI | CODIGO_PAIS_CLIENTE_FACTURA | sufijo | 'AL_CLIENTE_FACTURA, CODIGO_PAIS_CLIENTE_FACTURA, NOMBRE_PAIS_CLI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 451 | ESIVA_RECARGO_CLIENTE -> ESIVA_RECARGO_CLI | ESIVA_RECARGO_CLIENTE_FACTURA | sufijo | 'ENTE_FACTURA, CODIGO_IVA_FACTURA, ESIVA_RECARGO_CLIENTE_FACTURA,' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 452 | ESIVA_EXENTO_CLIENTE -> ESIVA_EXENTO_CLI | ESIVA_EXENTO_CLIENTE_FACTURA | sufijo | ' ESIVA_EXENTO_CLIENTE_FACTURA, ESREGIMENESPECIALAGRICOLA_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 453 | ESRETENCIONES_CLIENTE -> ESRETENCIONES_CLI | ESRETENCIONES_CLIENTE_FACTURA | sufijo | '_FACTURA, ESRETENCIONES_CLIENTE_FACTURA, TARIFA_ARTICULO_CLIENTE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 454 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_CLIENTE_FACTURA | sufijo | '_FACTURA, ESIMP_INCL_TARIFA_CLIENTE_FACTURA, ESINTRACOMUNITARIO_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 455 | ESIRPF_IMP_INCL_ZONA_IVA -> ESIRPF_IMP_INCL_IVA_IVAGRP | ESIRPF_IMP_INCL_ZONA_IVA_FACTURA | sufijo | 'CLIENTE_FACTURA, ESIRPF_IMP_INCL_ZONA_IVA_FACTURA, ESAPLICA_RE_Z' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 456 | ESIVAAGRICOLA_ZONA_IVA -> ESIVAAGRICOLA_IVA_IVAGRP | ESIVAAGRICOLA_ZONA_IVA_FACTURA | sufijo | 'ONA_IVA_FACTURA, ESIVAAGRICOLA_ZONA_IVA_FACTURA, PALABRA_REPORTS' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 466 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_ABONO_FACTURA | sufijo | 'ION_FACTURA, TOTAL_LIQUIDO_FACTURA, NRO_FACTURA_ABONO_FACTURA, S' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 467 | TEXTO_LEGAL_FACTURA_CLIENTE -> TEXTO_LEGAL_FACTURA_CLI | TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA | sufijo | 'ERIE_FACTURA_ABONO_FACTURA, TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA,' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 468 | TEXTO_LEGAL_FACTURA_EMPRESA -> TEXTO_LEGAL_FACTURA_EMP | TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA | sufijo | ' TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA, DOCUMENTO_FACTURA, COMENTA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 480 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | DetailFields = 'CODIGO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 494 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | '  (NRO_FACTURA_LINEA, SERIE_FACTURA_LINEA, LINEA_FACTURA_LINEA, ' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 494 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '  (NRO_FACTURA_LINEA, SERIE_FACTURA_LINEA, LINEA_FACTURA_LINEA, ' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 495 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_FACTURA_LINEA | sufijo | 'CODIGO_ARTICULO_FACTURA_LINEA, CODIGO_FAMILIA_FACTURA_LINEA, NOM' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 495 | CODIGO_FAMILIA -> CODIGO_FAM | CODIGO_FAMILIA_FACTURA_LINEA | sufijo | 'CODIGO_ARTICULO_FACTURA_LINEA, CODIGO_FAMILIA_FACTURA_LINEA, NOM' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 497 | RAZONSOCIAL_PROVEEDOR -> RAZON_SOCIAL_PRV | RAZONSOCIAL_PROVEEDOR_FACTURA_LINEA | sufijo | 'GO_PROVEEDOR_FACTURA_LINEA, RAZONSOCIAL_PROVEEDOR_FACTURA_LINEA,' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 499 | TIPO_CANTIDAD_ARTICULO -> TIPO_CANTIDAD_ART | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | sufijo | ', TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA, ESIMP_INCL_TARIFA_FACTUR' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 499 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_FACTUR | sufijo | ', TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA, ESIMP_INCL_TARIFA_FACTUR' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 499 | CANTIDAD -> CANTIDAD_ARTVIN | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | ', TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA, ESIMP_INCL_TARIFA_FACTUR' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 500 | DESCRIPCION_ARTICULO -> DESCRIPCION_ART | DESCRIPCION_ARTICULO_FA | sufijo | 'A_LINEA, TIPOIVA_ARTICULO_FACTURA_LINEA, DESCRIPCION_ARTICULO_FA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 500 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | TIPOIVA_ARTICULO_FACTURA_LINEA | sufijo | 'A_LINEA, TIPOIVA_ARTICULO_FACTURA_LINEA, DESCRIPCION_ARTICULO_FA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 501 | CODIGO_TARIFA -> CODIGO_TAR_ARTTAR | CODIGO_TARIFA_FACTURA_LINEA | sufijo | 'CTURA_LINEA, CODIGO_TARIFA_FACTURA_LINEA, CANTIDAD_FACTURA_LINEA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 501 | CANTIDAD -> CANTIDAD_ARTVIN | CANTIDAD_FACTURA_LINEA | sufijo | 'CTURA_LINEA, CODIGO_TARIFA_FACTURA_LINEA, CANTIDAD_FACTURA_LINEA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 509 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | '  (:NRO_FACTURA_LINEA, :SERIE_FACTURA_LINEA, :LINEA_FACTURA_LINE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 509 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '  (:NRO_FACTURA_LINEA, :SERIE_FACTURA_LINEA, :LINEA_FACTURA_LINE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 510 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_FACTURA_LINEA | sufijo | 'A, :CODIGO_ARTICULO_FACTURA_LINEA, :CODIGO_FAMILIA_FACTURA_LINEA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 510 | CODIGO_FAMILIA -> CODIGO_FAM | CODIGO_FAMILIA_FACTURA_LINEA | sufijo | 'A, :CODIGO_ARTICULO_FACTURA_LINEA, :CODIGO_FAMILIA_FACTURA_LINEA' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 511 | NOMBRE_FAMILIA -> NOMBRE_FAM | NOMBRE_FAMILIA_FACTURA_LINEA | sufijo | ', :NOMBRE_FAMILIA_FACTURA_LINEA, :PRECIO_ULT_COMPRA_FACTURA_LINE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 512 | RAZONSOCIAL_PROVEEDOR -> RAZON_SOCIAL_PRV | RAZONSOCIAL_PROVEEDOR_FACTU | sufijo | 'A, :CODIGO_PROVEEDOR_FACTURA_LINEA, :RAZONSOCIAL_PROVEEDOR_FACTU' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 512 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_FACTURA_LINEA | sufijo | 'A, :CODIGO_PROVEEDOR_FACTURA_LINEA, :RAZONSOCIAL_PROVEEDOR_FACTU' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 514 | TIPO_CANTIDAD_ARTICULO -> TIPO_CANTIDAD_ART | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | sufijo | 'CTURA_LINEA, :TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA, :ESIMP_INCL_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 514 | CANTIDAD -> CANTIDAD_ARTVIN | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | 'CTURA_LINEA, :TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA, :ESIMP_INCL_' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 515 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | TIPOIVA_ARTICULO_FACTURA_LINEA | sufijo | 'TARIFA_FACTURA_LINEA, :TIPOIVA_ARTICULO_FACTURA_LINEA, :DESCRIPC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 516 | CODIGO_TARIFA -> CODIGO_TAR_ARTTAR | CODIGO_TARIFA_FACTURA_LINEA | sufijo | 'ION_ARTICULO_FACTURA_LINEA, :CODIGO_TARIFA_FACTURA_LINEA, :CANTI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 526 | NRO_FACTURA_LINEA -> NUMERO_FAC_FACLIN | Old_NRO_FACTURA_LINEA | prefijo | '  NRO_FACTURA_LINEA = :Old_NRO_FACTURA_LINEA AND SERIE_FACTURA_L' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 526 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_L | sufijo | '  NRO_FACTURA_LINEA = :Old_NRO_FACTURA_LINEA AND SERIE_FACTURA_L' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 526 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '  NRO_FACTURA_LINEA = :Old_NRO_FACTURA_LINEA AND SERIE_FACTURA_L' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 526 | NRO_FACTURA -> NUMERO_FAC | Old_NRO_FACTURA_LINEA | prefijo+sufijo | '  NRO_FACTURA_LINEA = :Old_NRO_FACTURA_LINEA AND SERIE_FACTURA_L' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 527 | SERIE_FACTURA_LINEA -> SERIE_FAC_FACLIN | Old_SERIE_FACTURA_LINEA | prefijo | 'INEA = :Old_SERIE_FACTURA_LINEA AND LINEA_FACTURA_LINEA = :Old_L' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataClientes.dfm | 527 | SERIE_FACTURA -> SERIE_FAC | Old_SERIE_FACTURA_LINEA | prefijo+sufijo | 'INEA = :Old_SERIE_FACTURA_LINEA AND LINEA_FACTURA_LINEA = :Old_L' +
